medium;painter;title;url;year;local_filename;year_unambiguous;Observer;SessionID;FlippedLR;Confidence;Estimates;Duration;Painting CenterXY;Painting size
fresco;Masaccio;Freskenzyklus der Brancacci-Kapelle in Santa Maria del Carmine in Florenz, Szenen aus dem Leben Petri, Szene: Vertreibung aus dem Paradies, Detail: Adam und Eva;https://upload.wikimedia.org/wikipedia/commons/7/75/Masaccio_026.jpg;1425-1428;Masaccio_026.jpg;1428;KSC94w;;;;;;;
Holz;Masaccio;Polyptychon für Santa Maria del Carmine in Pisa, Bekrönung: Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/6/65/Masaccio_029.jpg;1426;Masaccio_029.jpg;1426;KSC94w;;;;;;;
color on poplar wood;Masaccio;The Adoration of the Magi;https://upload.wikimedia.org/wikipedia/commons/e/e3/Masaccio_030.jpg;1425-1428;Masaccio_030.jpg;1428;KSC94w;;;;;;;
color on panel;Masaccio;Polyptychon für Santa Maria del Carmine in Pisa, Mitteltafel: Maria mit Kind;https://upload.wikimedia.org/wikipedia/commons/b/b3/Masaccio_031.jpg;1426;Masaccio_031.jpg;1426;KSC94w;;;;;;;
color on wood;Masaccio;Porträt eines Jünglings im Profil;https://upload.wikimedia.org/wikipedia/commons/b/b7/Masaccio_032.jpg;1425;Masaccio_032.jpg;1425;KSC94w;;;;;;;
fresco;Masaccio;Scenes from the life of Saint Peter. Scene;https://upload.wikimedia.org/wikipedia/commons/3/36/Masaccio-Expulsion_of_Adam_and_Eve-_Brancacci_Chapel2.jpg;between 1426 and 1427;Masaccio-Expulsion_of_Adam_and_Eve-_Brancacci_Chapel2.jpg;1427;KSC94w;;;;;;;
fresco;Masolino da Panicale;Freskenzyklus der Brancacci-Kapelle in Santa Maria del Carmine in Florenz, Szenen aus dem Leben Petri, Szene: Auferstehung der Tabitha, Detail: Zuschauer;https://upload.wikimedia.org/wikipedia/commons/8/8f/Masolino_001.jpg;1425;Masolino_001.jpg;1425;KSC94w;;;;;;;
fresco;Masolino da Panicale;Freskenzyklus der Brancacci-Kapelle in Santa Maria del Carmine in Florenz, Szenen aus dem Leben Petri, Szene: Die Heilung eines Lahmen und Auferstehung der Tabitha;https://upload.wikimedia.org/wikipedia/commons/a/aa/Masolino_002.jpg;1425;Masolino_002.jpg;1425;KSC94w;;;;;;;
fresco;Masolino da Panicale;Adam and Eve;https://upload.wikimedia.org/wikipedia/commons/3/34/Masolino_003.jpg;1425;Masolino_003.jpg;1425;KSC94w;;;;;;;
fresco;Masolino da Panicale;Freskenzyklus der Brancacci-Kapelle in Santa Maria del Carmine in Florenz, Szenen aus dem Leben Petri, Szene: Heilung eines Lahmen durch Petrus und Johannes;https://upload.wikimedia.org/wikipedia/commons/d/d7/Masolino_004.jpg;1425;Masolino_004.jpg;1425;KSC94w;;;;;;;
fresco;Masolino da Panicale;Freskenzyklus der Brancacci-Kapelle in Santa Maria del Carmine in Florenz, Szenen aus dem Leben Petri, Szene: Predigt des Hl. Petrus zu den Massen;https://upload.wikimedia.org/wikipedia/commons/c/ca/Masolino_006.jpg;1425;Masolino_006.jpg;1425;KSC94w;;;;;;;
Holz;Masaccio;Hl. Anna Selbdritt;https://upload.wikimedia.org/wikipedia/commons/2/2b/Masolino_008_detail.jpg;1425;Masolino_008_detail.jpg;1425;KSC94w;;;;;;;
Holz;Masolino da Panicale;Hl. Anna Selbdritt;https://upload.wikimedia.org/wikipedia/commons/6/6a/Masolino_008.jpg;1425;Masolino_008.jpg;1425;KSC94w;;;;;;;
color on panel;Masolino da Panicale;Jungfrau der Verkündigung;https://upload.wikimedia.org/wikipedia/commons/9/9c/Masolino_010.jpg;early 15;Masolino_010.jpg;15;KSC94w;;;;;;;
fresco;Masolino da Panicale;Taufe Christi;https://upload.wikimedia.org/wikipedia/commons/0/01/Masolino_011.jpg;1435;Masolino_011.jpg;1435;KSC94w;;;;;;;
color on wood;Masolino da Panicale;Verkündigungsengel;https://upload.wikimedia.org/wikipedia/commons/c/c7/Masolino_012.jpg;early 15;Masolino_012.jpg;15;KSC94w;;;;;;;
color on canvas;Mastelletta;Gastmahl am Seeufer;https://upload.wikimedia.org/wikipedia/commons/c/c1/Mastelletta_001.jpg;1580;Mastelletta_001.jpg;1580;KSC94w;;;;;;;
oil on panel;Master of Saint Giles;The Baptism of Clovis;https://upload.wikimedia.org/wikipedia/commons/f/f1/Meister_des_Heiligen_%C3%84gidius_001.jpg;1500;Meister_des_Heiligen_%C3%84gidius_001.jpg;1500;KSC94w;;;;;;;
Oak;Master of the Saint Bartholomew Altarpiece;Heiliger Johannes der Täufer und die heilige Cäcilia;https://upload.wikimedia.org/wikipedia/commons/8/81/Master_of_the_Bartholomew_Altarpiece-03.jpg;1500-1501;Master_of_the_Bartholomew_Altarpiece-03.jpg;1501;KSC94w;;;;;;;
oil on panel;Master of the Female Half-Lengths;Female Musicians;https://upload.wikimedia.org/wikipedia/commons/5/54/Meister_der_weiblichen_Halbfiguren_001.jpg;first half of 16;Meister_der_weiblichen_Halbfiguren_001.jpg;16;KSC94w;;;;;;;
color on canvas;Mateo Cerezo;Ecce Homo;https://upload.wikimedia.org/wikipedia/commons/d/de/Mateo_Cerezo_d._J._001.jpg;1650;Mateo_Cerezo_d._J._001.jpg;1650;KSC94w;;;;;;;
Leinwand;Juan Martín Cabezalero;Himmelfahrt Mariä;https://upload.wikimedia.org/wikipedia/commons/6/68/Mateo_Cerezo_d._J._002.jpg;1650;Mateo_Cerezo_d._J._002.jpg;1650;KSC94w;;;;;;;
Öl auf Leinwand auf Holz;Matthias Grünewald;Aschaffenburger Altar, Mitteltafel: Maria mit Kind (Stuppacher-Madonna);https://upload.wikimedia.org/wikipedia/commons/9/91/Mathis_Gothart_Gr%C3%BCnewald_001.jpg;1517-1519;Mathis_Gothart_Gr%C3%BCnewald_001.jpg;1519;KSC94w;;;;;;;
Öl auf Leinwand auf Holz;Matthias Grünewald;Aschaffenburger Altar, Mitteltafel: Maria mit Kind (Stuppacher-Madonna), Detail;https://upload.wikimedia.org/wikipedia/commons/0/05/Mathis_Gothart_Gr%C3%BCnewald_002.jpg;1517-1519;Mathis_Gothart_Gr%C3%BCnewald_002.jpg;1519;KSC94w;;;;;;;
Öl auf Leinwand auf Holz;Matthias Grünewald;Aschaffenburger Altar, rechter Flügel: Gründung von Santa Maria Maggiore in Rom;https://upload.wikimedia.org/wikipedia/commons/f/f3/Mathis_Gothart_Gr%C3%BCnewald_003.jpg;1517-1519;Mathis_Gothart_Gr%C3%BCnewald_003.jpg;1519;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Die kleine Kreuzigung, Szene: Christus am Kreuz, Maria, Maria Magdalena und Hl. Johannes, Detail: Hl. Johannes;https://upload.wikimedia.org/wikipedia/commons/0/05/Mathis_Gothart_Gr%C3%BCnewald_004.jpg;1502;Mathis_Gothart_Gr%C3%BCnewald_004.jpg;1502;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Die kleine Kreuzigung, Szene: Christus am Kreuz, Maria, Maria Magdalena und Hl. Johannes, Detail: Hl. Maria Magdalena;https://upload.wikimedia.org/wikipedia/commons/6/61/Mathis_Gothart_Gr%C3%BCnewald_005.jpg;1502;Mathis_Gothart_Gr%C3%BCnewald_005.jpg;1502;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Die kleine Kreuzigung, Szene: Christus am Kreuz, Maria, Maria Magdalena und Hl. Johannes, Detail: Maria;https://upload.wikimedia.org/wikipedia/commons/3/34/Mathis_Gothart_Gr%C3%BCnewald_006.jpg;1502;Mathis_Gothart_Gr%C3%BCnewald_006.jpg;1502;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Empfang des Hl. Erasmus durch Hl. Mauritius, Detail;https://upload.wikimedia.org/wikipedia/commons/5/5c/Mathis_Gothart_Gr%C3%BCnewald_008.jpg;1517-1523;Mathis_Gothart_Gr%C3%BCnewald_008.jpg;1523;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Empfang des Hl. Erasmus durch Hl. Mauritius, Detail: Hl. Erasmus, Porträt des Auftraggebers Erzbischof und Kardinal Albrecht von Brandenburg;https://upload.wikimedia.org/wikipedia/commons/3/37/Mathis_Gothart_Gr%C3%BCnewald_009.jpg;1517-1523;Mathis_Gothart_Gr%C3%BCnewald_009.jpg;1523;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Empfang des Hl. Erasmus durch Hl. Mauritius;https://upload.wikimedia.org/wikipedia/commons/0/06/Mathis_Gothart_Gr%C3%BCnewald_010.jpg;1517-1523;Mathis_Gothart_Gr%C3%BCnewald_010.jpg;1523;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Empfang des Hl. Erasmus durch Hl. Mauritius, Gesamtansicht;https://upload.wikimedia.org/wikipedia/commons/e/ea/Mathis_Gothart_Gr%C3%BCnewald_011.jpg;between circa 1517 and circa 1523;Mathis_Gothart_Gr%C3%BCnewald_011.jpg;1523;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, linker Flügel: Der Besuch des Hl. Antonius beim Eremiten Paulus von Theben;https://upload.wikimedia.org/wikipedia/commons/1/14/Mathis_Gothart_Gr%C3%BCnewald_012.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_012.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, linker Flügel: Der Besuch des Hl. Antonius beim Eremiten Paulus, Detail;https://upload.wikimedia.org/wikipedia/commons/a/a5/Mathis_Gothart_Gr%C3%BCnewald_013.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_013.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, linker Flügel: Der Besuch des Hl. Antonius beim Eremiten Paulus, Detail;https://upload.wikimedia.org/wikipedia/commons/3/32/Mathis_Gothart_Gr%C3%BCnewald_014.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_014.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, rechter Flügel: Die Versuchung Hl. Antonius;https://upload.wikimedia.org/wikipedia/commons/4/4c/Mathis_Gothart_Gr%C3%BCnewald_015.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_015.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, rechter Flügel: Die Versuchung Hl. Antonius;https://upload.wikimedia.org/wikipedia/commons/6/6f/Mathis_Gothart_Gr%C3%BCnewald_016.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_016.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, rechter Flügel: Die Versuchung Hl. Antonius;https://upload.wikimedia.org/wikipedia/commons/e/e9/Mathis_Gothart_Gr%C3%BCnewald_017.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_017.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Festtagsseite, rechter Flügel: Die Versuchung Hl. Antonius;https://upload.wikimedia.org/wikipedia/commons/7/73/Mathis_Gothart_Gr%C3%BCnewald_018.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_018.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Gesamtansicht, Szene (von rechts): Hl. Antonius, Kreuzigung Christi, Hl. Sebastian, Predella: Beweinung Christi;https://upload.wikimedia.org/wikipedia/commons/5/54/Mathis_Gothart_Gr%C3%BCnewald_019.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_019.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, linker Flügel, Szene: Hl. Sebastian;https://upload.wikimedia.org/wikipedia/commons/9/91/Mathis_Gothart_Gr%C3%BCnewald_020.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_020.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, linker Flügel, Szene: Hl. Sebastian, Detail;https://upload.wikimedia.org/wikipedia/commons/b/b1/Mathis_Gothart_Gr%C3%BCnewald_021.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_021.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Mittelbild: Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/4/4f/Mathis_Gothart_Gr%C3%BCnewald_022.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_022.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Mittelbild: Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/9/90/Mathis_Gothart_Gr%C3%BCnewald_023.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_023.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Mittelbild: Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/e/e4/Mathis_Gothart_Gr%C3%BCnewald_024.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_024.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Mittelbild: Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/4/4c/Mathis_Gothart_Gr%C3%BCnewald_025.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_025.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Mittelbild: Kreuzigung Christi, Detail: Hl. Maria Magdalena;https://upload.wikimedia.org/wikipedia/commons/e/e0/Mathis_Gothart_Gr%C3%BCnewald_026.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_026.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Mittelbild: Kreuzigung Christi, Detail: Maria und Hl. Johannes;https://upload.wikimedia.org/wikipedia/commons/8/80/Mathis_Gothart_Gr%C3%BCnewald_027.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_027.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, Predella, Szene: Beweinung Christi;https://upload.wikimedia.org/wikipedia/commons/4/44/Mathis_Gothart_Gr%C3%BCnewald_028.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_028.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, Werktagsseite, rechter Flügel, Szene: Hl. Antonius;https://upload.wikimedia.org/wikipedia/commons/b/bf/Mathis_Gothart_Gr%C3%BCnewald_029.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_029.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Gesamtansicht, Szene (von links): Verkündigung an Maria, Geburt Christi, Auferstehung Christi, Predella: Beweinung Christi;https://upload.wikimedia.org/wikipedia/commons/2/20/Mathis_Gothart_Gr%C3%BCnewald_030.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_030.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, linker Flügel, Szene: Verkündigung an Maria;https://upload.wikimedia.org/wikipedia/commons/d/d5/Mathis_Gothart_Gr%C3%BCnewald_031.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_031.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, linker Flügel, Szene: Verkündigung an Maria, Detail;https://upload.wikimedia.org/wikipedia/commons/a/ad/Mathis_Gothart_Gr%C3%BCnewald_032.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_032.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, linker Flügel, Szene: Verkündigung an Maria;https://upload.wikimedia.org/wikipedia/commons/a/ab/Mathis_Gothart_Gr%C3%BCnewald_033.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_033.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, linker Flügel, Szene: Verkündigung an Maria;https://upload.wikimedia.org/wikipedia/commons/d/d9/Mathis_Gothart_Gr%C3%BCnewald_034.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_034.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, linker Flügel, Szene: Verkündigung an Maria, Detail: Verkündigungsengel;https://upload.wikimedia.org/wikipedia/commons/5/59/Mathis_Gothart_Gr%C3%BCnewald_035.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_035.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mittelbild: Christi Geburt;https://upload.wikimedia.org/wikipedia/commons/4/46/Mathis_Gothart_Gr%C3%BCnewald_036.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_036.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail;https://upload.wikimedia.org/wikipedia/commons/e/ea/Mathis_Gothart_Gr%C3%BCnewald_037.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_037.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail;https://upload.wikimedia.org/wikipedia/commons/f/f1/Mathis_Gothart_Gr%C3%BCnewald_038.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_038.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail;https://upload.wikimedia.org/wikipedia/commons/1/1b/Mathis_Gothart_Gr%C3%BCnewald_039.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_039.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail;https://upload.wikimedia.org/wikipedia/commons/f/f7/Mathis_Gothart_Gr%C3%BCnewald_040.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_040.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail;https://upload.wikimedia.org/wikipedia/commons/a/aa/Mathis_Gothart_Gr%C3%BCnewald_041.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_041.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail;https://upload.wikimedia.org/wikipedia/commons/5/51/Mathis_Gothart_Gr%C3%BCnewald_042.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_042.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, Mitteltafel, Szene: Christi Geburt, Detail: Madonna;https://upload.wikimedia.org/wikipedia/commons/7/7a/Mathis_Gothart_Gr%C3%BCnewald_043.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_043.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, rechter Flügel: Auferstehung;https://upload.wikimedia.org/wikipedia/commons/f/fe/Mathis_Gothart_Gr%C3%BCnewald_044_cropped.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_044_cropped.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, rechter Flügel: Auferstehung;https://upload.wikimedia.org/wikipedia/commons/b/b4/Mathis_Gothart_Gr%C3%BCnewald_044.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_044.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, rechter Flügel: Auferstehung;https://upload.wikimedia.org/wikipedia/commons/c/cb/Mathis_Gothart_Gr%C3%BCnewald_045.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_045.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Isenheimer Altar, ehemals Hauptaltar des Antoniterklosters in Isenheim/Elsaß, zweite Schauseite, rechter Flügel: Auferstehung, Detail;https://upload.wikimedia.org/wikipedia/commons/4/4f/Mathis_Gothart_Gr%C3%BCnewald_046.jpg;1512-1516;Mathis_Gothart_Gr%C3%BCnewald_046.jpg;1516;KSC94w;;;;;;;
oil on panel;Matthias Grünewald;Kreuzigung Christi, Szene: Christus am Kreuz, Drei Marien, Hl. Johannes Evangelist und Hl. Longinus;https://upload.wikimedia.org/wikipedia/commons/1/13/Mathis_Gothart_Gr%C3%BCnewald_047.jpg;1500-1508;Mathis_Gothart_Gr%C3%BCnewald_047.jpg;1508;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/b/be/Mathis_Gothart_Gr%C3%BCnewald_049.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_049.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/a/a0/Mathis_Gothart_Gr%C3%BCnewald_050.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_050.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/5/55/Mathis_Gothart_Gr%C3%BCnewald_051.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_051.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/f/fa/Mathis_Gothart_Gr%C3%BCnewald_052.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_052.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/1/18/Mathis_Gothart_Gr%C3%BCnewald_053.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_053.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/b/b0/Mathis_Gothart_Gr%C3%BCnewald_054.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_054.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/3/30/Mathis_Gothart_Gr%C3%BCnewald_055.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_055.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/3/30/Mathis_Gothart_Gr%C3%BCnewald_056.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_056.jpg;1511;KSC94w;;;;;;;
tempera on fir;Matthias Grünewald;Heller Altarpiece;https://upload.wikimedia.org/wikipedia/commons/d/d6/Mathis_Gothart_Gr%C3%BCnewald_057.jpg;between 1509 and 1511;Mathis_Gothart_Gr%C3%BCnewald_057.jpg;1511;KSC94w;;;;;;;
