imgname;title;painter;year;medium;image-URL;page-URL;OriginCountry
1473_AndreaMantegna_Freskenzyklus.jpg; Freskenzyklus;Andrea Mantegna;1473;fresco;https://upload.wikimedia.org/wikipedia/commons/1/1e/Andrea_Mantegna_067.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_067.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Diener mit Hunden;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/5/5e/Andrea_Mantegna_068.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_068.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/3/3c/Andrea_Mantegna_069.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_069.jpg;Italy
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte, ?: Hunde;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/9/96/Andrea_Mantegna_070.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_070.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte, ?: Landschaft;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/f/ff/Andrea_Mantegna_071.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_071.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte, ?: Landschaft;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/1/1e/Andrea_Mantegna_072.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_072.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte, ?: Landschaft;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/4/4d/Andrea_Mantegna_073.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_073.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte, ?: Pferd;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/1/10/Andrea_Mantegna_074.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_074.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Wartende Reitknechte, ?: Reitknecht;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/7/7a/Andrea_Mantegna_075.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_075.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Weihetafel, von Putti getragen, ?: Putti;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/8/80/Andrea_Mantegna_076.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_076.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Weihetafel, von Putti getragen, ?: Putto;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/f/f7/Andrea_Mantegna_077.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_077.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Weihetafel, von Putti getragen, ?: Putto;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/8/87/Andrea_Mantegna_078.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_078.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Weihetafel, von Putti getragen, ?: Putto;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/f/f5/Andrea_Mantegna_079.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_079.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Ducale in Mantua, Szene: Zusammentreffen von Herzog Ludovico II Gonzaga mit Kardinal Francesco Gonzaga und dessen Söhnen Francesco und Sigismondo.;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/9/9b/Andrea_Mantegna_080.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_080.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Duccale in Mantua, Szene: Zusammentreffen von Herzog Ludovico II Gonzaga mit Kardinal Francesco Gonzaga und dessen Söhnen, ?: Herzog Ludovicio Gonzaga;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/b/b0/Andrea_Mantegna_081.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_081.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Ducale in Mantua, Szene: Zusammentreffen von Herzog Ludovico Gonzaga mit Kardinal Francesco Gonzaga und dessen Söhnen, ?: Kardinal Francesco Gonzaga;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/6/61/Andrea_Mantegna_082.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_082.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Ducale in Mantua, Szene: Zusammentreffen von Herzog Ludovico Gonzaga mit Kardinal Francesco Gonzaga, ?: Francesco und Sigismondo Gonzaga, Söhne des Kardinal Francesco Gonzaga.;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/3/3d/Andrea_Mantegna_083.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_083.jpg;No information
1474_AndreaMantegna_FreskenzyklusIn.jpg; Freskenzyklus in der Camera degli Sposi im Palazzo Ducale in Mantua, Szene: Zusammentreffen von Herzog Ludovicio mit Kardinal Francesco Gonzaga, ?: Selbstporträt Mantegnas;Andrea Mantegna;1474;fresco;https://upload.wikimedia.org/wikipedia/commons/7/76/Andrea_Mantegna_084.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_084.jpg;No information
1500_AndreaMantegna_HolyFamilyWithSt.jpg;Holy Family with St. Elizabeth and St. John the Baptist as a Child;Andrea Mantegna;mid 15;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/a/ac/Andrea_Mantegna_085.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_085.jpg;Italy
1467_AndreaMantegna_StGeorg.jpg;St. Georg;Andrea Mantegna;circa 1467;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/1/19/Andrea_Mantegna_086.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_086.jpg;Italy
1450_AndreaMantegna_HlMarkus.jpg;Hl. Markus, Evangelist;Andrea Mantegna;1450;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/e/eb/Andrea_Mantegna_087.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_087.jpg;Italy
1480_AndreaMantegna_MartyrdomOfSaint.jpg;Martyrdom of Saint Sebastian;Andrea Mantegna;circa 1480;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/c/c1/Andrea_Mantegna_088.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_088.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg; Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/4/4d/Andrea_Mantegna_089.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_089.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/9/9b/Andrea_Mantegna_090.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_090.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/4/49/Andrea_Mantegna_091.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_091.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/b/bf/Andrea_Mantegna_092.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_092.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/d/db/Andrea_Mantegna_093.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_093.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/6/69/Andrea_Mantegna_094.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_094.jpg;Italy
1480_AndreaMantegna_StSebastian.jpg;St. Sebastian;Andrea Mantegna;circa 1480;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/0/01/Andrea_Mantegna_095.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_095.jpg;Italy
1470_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1470;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/0/05/Andrea_Mantegna_096.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_096.jpg;Italy
1480_AndreaMantegna_HlSebastian.jpg;Hl. Sebastian;Andrea Mantegna;circa 1480;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/3/31/Andrea_Mantegna_097.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_097.jpg;Italy
1480_AndreaMantegna_StSebastian.jpg;St. Sebastian;Andrea Mantegna;circa 1480;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/e/ed/Andrea_Mantegna_098.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_098.jpg;Italy
1495_AndreaMantegna_JudithAnd.jpg;Judith   and  Holofernes;Andrea Mantegna;circa 1495;oil on panel;https://upload.wikimedia.org/wikipedia/commons/d/d5/Andrea_Mantegna_099.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_099.jpg;Italy
1495_AndreaMantegna_Italian.jpg;Italian: ;Andrea Mantegna;between 1495 and 1496;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/65/Andrea_Mantegna_101.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_101.jpg;No information
1495_AndreaMantegna_Italian.jpg;Italian: ;Andrea Mantegna;between 1495 and 1496;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/e/e1/Andrea_Mantegna_102.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_102.jpg;No information
1495_AndreaMantegna_Italian.jpg;Italian: ;Andrea Mantegna;between 1495 and 1496;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b1/Andrea_Mantegna_103.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_103.jpg;No information
1489_AndreaMantegna_MadonnaInDer.jpg;Madonna in der Felsengrotte;Andrea Mantegna;circa 1489;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/f/f9/Andrea_Mantegna_104.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_104.jpg;Italy
1497_AndreaMantegna_MadonnaMit.jpg;Madonna mit Heiligen,;Andrea Mantegna;1497;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/a/ab/Andrea_Mantegna_105.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_105.jpg;No information
1497_AndreaMantegna_MadonnaMit.jpg;Madonna mit Heiligen,;Andrea Mantegna;1497;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/c/c8/Andrea_Mantegna_106.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_106.jpg;No information
1500_AndreaMantegna_MadonnaMitHl.jpg; Madonna mit Hl. Maria Magdalena und Hl. Johannes dem Täufer;Andrea Mantegna; 3. Drittel 15. Jh.;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/00/Andrea_Mantegna_107.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_107.jpg;Italy
1455_AndreaMantegna_MariaMitDem.jpg; Maria mit dem schlafenden Kind;Andrea Mantegna;circa 1455; Leimfarbe, Leinwand;https://upload.wikimedia.org/wikipedia/commons/c/cd/Andrea_Mantegna_108.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_108.jpg;Italy
1485_AndreaMantegna_Italian.jpg;Italian: ;Andrea Mantegna;1485;oil on panel;https://upload.wikimedia.org/wikipedia/commons/6/66/Andrea_Mantegna_109.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_109.jpg;Italy
1466_AndreaMantegna_PortraitOfCarlo.jpg;Portrait of Carlo de' Medici;Andrea Mantegna;1466;oil on panel?;https://upload.wikimedia.org/wikipedia/commons/f/f2/Andrea_Mantegna_110.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_110.jpg;Italy
1461_AndreaMantegna_Italian.jpg;Italian: ;Andrea Mantegna;circa 1461;tempera on canvas;https://upload.wikimedia.org/wikipedia/commons/c/cd/Andrea_Mantegna_111.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_111.jpg;Italy
1500_AndreaMantegna_TriumphDesScipio.jpg;Triumph des Scipio;Andrea Mantegna;circa 1500;oil on panel, monochrom;https://upload.wikimedia.org/wikipedia/commons/c/cb/Andrea_Mantegna_112.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_112.jpg;Italy
1500_AndreaMantegna_TriumphDesScipio.jpg;Triumph des Scipio;Andrea Mantegna;circa 1500;oil on panel, monochrom;https://upload.wikimedia.org/wikipedia/commons/4/41/Andrea_Mantegna_113.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_113.jpg;Italy
1453_AndreaMantegna_SaintLucas.jpg;Saint Lucas altarpiece;Andrea Mantegna;1453;tempera on panel;https://upload.wikimedia.org/wikipedia/commons/7/7b/Andrea_Mantegna_Saint_Benedict.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_Saint_Benedict.jpg;No information
1350_Orcagna_HellFragment.jpg; Hell, Fragment;Orcagna;circa 1350;fresco;https://upload.wikimedia.org/wikipedia/commons/b/bd/Andrea_Orcagna_001.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Orcagna_001.jpg;Italy
1502_Pinturicchio_FreskenzyklusZu.jpg; Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Szene: E. S. Piccolomimi präsentiert Friedrich III. die Braut Eleonora von Portugal Bildausschnitt;Pinturicchio;1502-1507;fresco;https://upload.wikimedia.org/wikipedia/commons/5/5c/Andrea_Piccolomini%2C_Agnese_Farnese_e_Montanina_nell%27affresco_del_Pinturicchio.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Piccolomini,_Agnese_Farnese_e_Montanina_nell%27affresco_del_Pinturicchio.jpg;No information
-100_AndreaSolari_Lautenspielerin.jpg;Lautenspielerin;Andrea Solari;first quarter of 16;oil on panel;https://upload.wikimedia.org/wikipedia/commons/5/5d/Andrea_Solario_001.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Solario_001.jpg;Italy
1507_AndreaSolari_MadonnaOfTheGreen.jpg;Madonna of the Green Cushion;Andrea Solari;circa 1507;tempera and oil on poplar wood;https://upload.wikimedia.org/wikipedia/commons/e/ee/Andrea_Solario_002.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Solario_002.jpg;Italy
1507_AfterAndreaSolari_PortraitOfCharles.jpg;Portrait of Charles II d'Amboise;After Andrea Solari;circa 1507;oil on poplar wood;https://upload.wikimedia.org/wikipedia/commons/f/fd/Andrea_Solario_003.jpg;https://commons.wikimedia.org/wiki/File:Andrea_Solario_003.jpg;Italy
1887_AndreasAchenbach_LeuchtturmBei.jpg;Leuchtturm bei Ostende;Andreas Achenbach;1887;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/01/Andreas_Achenbach_002.jpg;https://commons.wikimedia.org/wiki/File:Andreas_Achenbach_002.jpg;Germany
1670_AttributedToAndreasStech_AStrollOutsideThe.jpg;A stroll outside the walls of Gda?sk.;Attributed to Andreas Stech;1670s;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/92/Andreas_Stech_001.jpg;https://commons.wikimedia.org/wiki/File:Andreas_Stech_001.jpg;Germany
1400_AndreiRublev_Heilige.jpg; Heilige Dreifaltigkeit;Andrei Rublev; um 1400; Tempera, grundiertes Holz;https://upload.wikimedia.org/wikipedia/commons/1/17/Andrej_Rubl%C3%ABv_001.jpg;https://commons.wikimedia.org/wiki/File:Andrej_Rubl%C3%ABv_001.jpg;Russia
1630_AndriesBoth_SaeuberungBei.jpg;Säuberung bei Kerzenlicht;Andries Both;1630;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/bf/Andries_Both_001.jpg;https://commons.wikimedia.org/wiki/File:Andries_Both_001.jpg;Netherlands Holland
-100_AndriesVanEertvelt_StuermischeSee.jpg;Stürmische See;Andries van Eertvelt;second quarter of 17;oil on panel;https://upload.wikimedia.org/wikipedia/commons/7/79/Andries_van_Eertvelt_001.jpg;https://commons.wikimedia.org/wiki/File:Andries_van_Eertvelt_001.jpg;Netherlands Flandern
1402_AndreBeauneveu_PsalterDesHerzogs.jpg; Psalter des Herzogs Jean de Berry, Szene: König David;André Beauneveu;before 1402; Pergament;https://upload.wikimedia.org/wikipedia/commons/9/9c/Andr%C3%A9_Beauneveu_001.jpg;https://commons.wikimedia.org/wiki/File:Andr%C3%A9_Beauneveu_001.jpg;France
1402_FrenchUnknown_Français.jpg;Français :;French, unknown;circa 1402; Pergament;https://upload.wikimedia.org/wikipedia/commons/d/d3/Andr%C3%A9_Beauneveu_002.jpg;https://commons.wikimedia.org/wiki/File:Andr%C3%A9_Beauneveu_002.jpg;France
1782_AngelicaKauffman_DieDichtungUmarmt.jpg; Die Dichtung umarmt die Malerei, Tondo;Angelica Kauffman;1782;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/df/Angelica_Kauffmann_003.jpg;https://commons.wikimedia.org/wiki/File:Angelica_Kauffmann_003.jpg;Switzerland
1788_AngelicaKauffman_CountessAnna.jpg;Countess Anna Protassowa with nieces;Angelica Kauffman;1788;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/85/Angelica_Kauffmann_004.jpg;https://commons.wikimedia.org/wiki/File:Angelica_Kauffmann_004.jpg;No information
-100_AngelikaKauffmann_Na.jpg;null;Angelika Kauffmann;fourth quarter of 18;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/2a/Angelica_Kauffmann_005.jpg;https://commons.wikimedia.org/wiki/File:Angelica_Kauffmann_005.jpg;Switzerland
1780_AngelicaKauffman_Na.jpg;null;Angelica Kauffman;from 1780 until 1785;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/45/Angelica_Kauffmann_006.jpg;https://commons.wikimedia.org/wiki/File:Angelica_Kauffmann_006.jpg;Switzerland
1782_AngelicaKauffman_SceneWithMiranda.jpg;Scene with Miranda and Ferdinand;Angelica Kauffman;1782;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b4/Angelica_Kauffmann_007.jpg;https://commons.wikimedia.org/wiki/File:Angelica_Kauffmann_007.jpg;Switzerland
1790_AngelicaKauffman_VenusUeberredet.jpg; Venus überredet Helena Paris zu erhören;Angelica Kauffman;1790;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/39/Angelica_Kauffmann_008.jpg;https://commons.wikimedia.org/wiki/File:Angelica_Kauffmann_008.jpg;Switzerland
1540_Bronzino_AllegorieDes.jpg; Allegorie des Triumphes der Venus;Bronzino;1540-1545;oil on panel;https://upload.wikimedia.org/wikipedia/commons/b/bd/Angelo_Bronzino_001.jpg;https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_001.jpg;Italy
1540_Bronzino_AllegorieDes.jpg; Allegorie des Triumphes der Venus, ?;Bronzino;1540-1545; Öl auf Holz;https://upload.wikimedia.org/wikipedia/commons/7/75/Angelo_Bronzino_002.jpg;https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_002.jpg;Italy
1540_Bronzino_AllegorieDes.jpg; Allegorie des Triumphes der Venus, ?;Bronzino;1540;oil on panel;https://upload.wikimedia.org/wikipedia/commons/3/39/Angelo_Bronzino_003.jpg;https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_003.jpg;Italy
1542_Bronzino_Français.jpg;Français :;Bronzino;1542-1545;oil on panel;https://upload.wikimedia.org/wikipedia/commons/0/04/Angelo_Bronzino_004.jpg;https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_004.jpg;No information
1542_Bronzino_AltarDerKapelle.jpg; Altar der Kapelle der Eleonora da Toledo, Szene: Kreuzabnahme, ?;Bronzino;1542-1545;oil on panel;https://upload.wikimedia.org/wikipedia/commons/3/39/Angelo_Bronzino_005.jpg;https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_005.jpg;Italy
1542_Bronzino_AltarDerKapelle.jpg; Altar der Kapelle der Eleonora da Toledo, Szene: Kreuzabnahme, ?;Bronzino;1542-1545;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/cf/Angelo_Bronzino_006.jpg;https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_006.jpg;Italy
